Participant ID,Date,Key,Assay,Nucleic Acid,Viral Load,Viral Load Replicates,Equivocal,Sample Source,Comment,Experiment Number,RNA Isolation Method
rh2818,2019-09-26,119003,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7076,
rh2818,2019-09-27,119186,Lanciotti_ZIKV_universal,vRNA,40925.0,37600 ; 44250,,Plasma,plasma,7085,
rh2818,2019-09-27,119187,Lanciotti_ZIKV_universal,vRNA,5.9425926,0 ; 12,Equoivical,Urine,urine,7085,
rh2818,2019-09-27,125896,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7362,
rh2818,2019-09-28,119188,Lanciotti_ZIKV_universal,vRNA,3967.5,3752 ; 4183,,Plasma,plasma,7085,
rh2818,2019-09-28,119189,Lanciotti_ZIKV_universal,vRNA,40.694443,0 ; 81,Equoivical,Urine,urine,7085,
rh2818,2019-09-28,125897,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7362,
rh2818,2019-09-29,119190,Lanciotti_ZIKV_universal,vRNA,1953.75,1561 ; 2347,,Plasma,plasma,7085,
rh2818,2019-09-29,119191,Lanciotti_ZIKV_universal,vRNA,77.953705,61 ; 95,,Urine,urine,7085,
rh2818,2019-09-30,119433,Lanciotti_ZIKV_universal,vRNA,153.73334,134 ; 173,,Plasma,plasma,7090,
rh2818,2019-09-30,119434,Lanciotti_ZIKV_universal,vRNA,849.53705,626 ; 1073,,Urine,urine,7090,
rh2818,2019-10-01,119435,Lanciotti_ZIKV_universal,vRNA,93.475,39 ; 148,,Plasma,plasma,7090,
rh2818,2019-10-01,119436,Lanciotti_ZIKV_universal,vRNA,131.2037,0 ; 262,Equoivical,Urine,urine,7090,
rh2818,2019-10-01,125911,Lanciotti_ZIKV_universal,vRNA,17.657408,10 ; 25,,Urine,urine,7362,
rh2818,2019-10-02,119437,Lanciotti_ZIKV_universal,vRNA,58.508335,54 ; 63,,Plasma,plasma,7090,
rh2818,2019-10-02,119438,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7090,
rh2818,2019-10-03,119439,Lanciotti_ZIKV_universal,vRNA,23.944166,15 ; 33,,Plasma,plasma,7090,
rh2818,2019-10-03,119440,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7090,
rh2818,2019-10-03,119441,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7090,
rh2818,2019-10-07,119445,Lanciotti_ZIKV_universal,vRNA,7.3,0 ; 15,Equoivical,Plasma,plasma,7090,
rh2818,2019-10-07,119446,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7090,
rh2818,2019-10-07,125912,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7362,
rh2818,2019-10-10,120517,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2818,2019-10-10,120518,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7154,
rh2818,2019-10-10,120519,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7154,
rh2818,2019-10-14,120017,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,liver,7127,
rh2818,2019-10-14,120018,Lanciotti_ZIKV_universal,vRNA,250.91623,232 ; 269,,Tissue,spleen,7127,
rh2818,2019-10-14,120019,Lanciotti_ZIKV_universal,vRNA,10853.627,2821 ; 18886,,Tissue,mesenteric LN,7127,
rh2818,2019-10-14,120020,Lanciotti_ZIKV_universal,vRNA,22.97737,18 ; 28,,Tissue,placenta 1a,7127,
rh2818,2019-10-14,120021,Lanciotti_ZIKV_universal,vRNA,0.013267813,0 ; 0,,Tissue,placenta 1b,7127,
rh2818,2019-10-14,120022,Lanciotti_ZIKV_universal,vRNA,9.415947,6 ; 13,,Tissue,placenta 1c,7127,
rh2818,2019-10-14,120040,Lanciotti_ZIKV_universal,vRNA,1.4375203,1 ; 2,,Tissue,uterus-placental bed,7127,
rh2818,2019-10-14,120041,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,umbilical cord,7127,
rh2818,2019-10-14,120042,Lanciotti_ZIKV_universal,vRNA,14859.682,13807 ; 15912,,Tissue,fetal membranes,7127,
rh2818,2019-10-14,120043,Lanciotti_ZIKV_universal,vRNA,16475.037,16475 ; 16475,,Tissue,chorionic plate 1a,7127,
rh2818,2019-10-14,120044,Lanciotti_ZIKV_universal,vRNA,73516.85,71798 ; 75236,,Tissue,chorionic plate 1b,7127,
rh2818,2019-10-14,120045,Lanciotti_ZIKV_universal,vRNA,33562.5,33469 ; 33656,,Tissue,chorionic plate 1c,7127,
rh2818,2019-10-14,120046,Lanciotti_ZIKV_universal,vRNA,1.9387747,0 ; 4,,Tissue,decidua 1a,7127,
rh2818,2019-10-14,120047,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1b,7127,
rh2818,2019-10-14,120048,Lanciotti_ZIKV_universal,vRNA,8.208596,6 ; 11,,Tissue,decidua 1c,7127,
rh2818,2019-10-14,120520,Lanciotti_ZIKV_universal,vRNA,4.4666667,0 ; 9,Equoivical,Plasma,plasma,7154,
rh2818,2019-10-14,120521,Lanciotti_ZIKV_universal,vRNA,4.18E7,38150000 ; 45450000,,CSF,CSF,7154,
rh2818,2019-10-14,120640,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7158,
rh2818,2019-10-14,120643,Lanciotti_ZIKV_universal,vRNA,1261.6666,903 ; 1620,,Amniotic fluid,amniotic fluid,7158,
rh2818,2019-10-17,120475,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2818,2019-10-17,120641,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7158,
rh2818,2019-10-17,120642,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7158,
rh2818,2019-11-12,121936,Lanciotti_ZIKV_universal,vRNA,2.2916667,0 ; 5,Equoivical,Plasma,plasma,7241,
rh2818,2021-08-04,159746,Lanciotti_ZIKV_universal,vRNA,163100.0,163100 ; 163100,,Plasma,isolation 26229,9343,
rh2818,2021-08-18,159910,Lanciotti_ZIKV_universal,vRNA,276.6,259 ; 294,,Tissue,parenchyma 1a,9349,
rh2818,2021-08-18,159911,Lanciotti_ZIKV_universal,vRNA,2767.4597,2564 ; 2971,,Tissue,chorionic plate 1a,9349,
rh2818,2022-01-03,163836,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9689,
rh2818,2022-01-04,163842,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9689,
rh2818,2022-01-05,163860,DENV3,vRNA,533.3333,488 ; 578,,Plasma,,9689,
rh2818,2022-01-06,163866,DENV3,vRNA,1185.8334,1092 ; 1280,,Plasma,,9689,
rh2818,2022-01-07,163912,DENV3,vRNA,3800.0,3733 ; 3867,,Plasma,,9696,
rh2818,2022-01-08,163918,DENV3,vRNA,3300.0,3017 ; 3583,,Plasma,,9696,
rh2818,2022-01-09,163936,DENV3,vRNA,4966.6665,4617 ; 5317,,Plasma,,9696,
rh2818,2022-01-10,163942,DENV3,vRNA,46250.0,45667 ; 46833,,Plasma,,9696,
rh2818,2022-01-11,164276,DENV3,vRNA,495000.0,476667 ; 513333,,Plasma,,9721,
rh2818,2022-01-12,164282,DENV3,vRNA,3191666.8,3150000 ; 3233333,,Plasma,,9721,
rh2818,2022-01-13,164300,DENV3,vRNA,1800000.0,1766667 ; 1833333,,Plasma,,9721,
rh2818,2022-01-18,164306,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9721,
rhbc48,2019-11-04,124005,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7274,
rhbc48,2019-11-05,121614,Lanciotti_ZIKV_universal,vRNA,513.3333,328 ; 698,,Plasma,plasma,7224,
rhbc48,2019-11-06,125918,Lanciotti_ZIKV_universal,vRNA,35250.0,33333 ; 37167,,Plasma,plasma,7362,
rhbc48,2019-11-07,125919,Lanciotti_ZIKV_universal,vRNA,151416.67,149833 ; 153000,,Plasma,plasma,7362,
rhbc48,2019-11-08,131330,Lanciotti_ZIKV_universal,vRNA,8267.857,8071 ; 8464,,Plasma,plasma,7577,
rhbc48,2019-11-09,127610,Lanciotti_ZIKV_universal,vRNA,47583.332,44667 ; 50500,,Plasma,plasma,7423,
rhbc48,2019-11-10,129974,Lanciotti_ZIKV_universal,vRNA,6466.6665,5667 ; 7267,,Plasma,plasma,7550,
rhbc48,2019-11-11,131331,Lanciotti_ZIKV_universal,vRNA,5300.0,4967 ; 5633,,Plasma,plasma,7577,
rhbc48,2019-11-12,131332,Lanciotti_ZIKV_universal,vRNA,1725.0,1683 ; 1767,,Plasma,plasma,7577,
rhbc48,2019-11-14,123577,Lanciotti_ZIKV_universal,vRNA,6650.0,6467 ; 6833,,Plasma,plasma,7291,
rhbc48,2019-11-18,123578,Lanciotti_ZIKV_universal,vRNA,385.0,347 ; 423,,Plasma,plasma,7291,
rhbc48,2019-11-21,123579,Lanciotti_ZIKV_universal,vRNA,1664.1666,1628 ; 1700,,Plasma,plasma,7291,
rhbc48,2019-11-25,131333,Lanciotti_ZIKV_universal,vRNA,351.66666,218 ; 485,,Plasma,plasma,7577,
rhbc48,2019-11-27,131334,Lanciotti_ZIKV_universal,vRNA,519.1667,518 ; 520,,Plasma,plasma,7577,
rhbc48,2019-12-02,131335,Lanciotti_ZIKV_universal,vRNA,610.0,602 ; 618,,Plasma,plasma,7577,
rhbc48,2019-12-05,129972,Lanciotti_ZIKV_universal,vRNA,111.75,102 ; 122,,Plasma,plasma,7550,
rhbc48,2019-12-12,129973,Lanciotti_ZIKV_universal,vRNA,46.25,0 ; 92,Equoivical,Plasma,plasma,7550,
rhbc48,2019-12-19,128465,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbc48,2019-12-23,128440,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbc48,2020-01-02,128460,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbc48,2020-01-09,128902,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7479,
rhbc48,2020-01-16,128603,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7458,
rhbc48,2020-01-23,129004,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7486,
rhbc48,2020-01-30,131346,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7577,
rhbc48,2020-02-06,131347,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7577,
rhbc48,2020-02-13,131918,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7652,
rhbc48,2020-02-20,131919,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7652,
rhbc48,2020-02-27,133618,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbc48,2020-03-05,133619,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbc48,2020-03-09,133630,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbc48,2020-03-12,133631,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbc48,2020-03-18,133632,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbc48,2020-03-18,133633,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,amniotic fluid,7778,
rhbc48,2020-03-18,138136,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1a,7979,
rhbc48,2020-03-18,138137,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1b,7979,
rhbc48,2020-03-18,138138,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1c,7979,
rhbc48,2020-03-18,138139,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1d,7979,
rhbc48,2020-03-18,138140,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1e,7979,
rhbc48,2020-03-18,138141,Lanciotti_ZIKV_universal,vRNA,33.90411,32 ; 36,,Tissue,decidua 1g,7979,
rhbc48,2020-03-18,138142,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1h,7979,
rhbc48,2020-03-18,138143,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1i,7979,
rhbc48,2020-03-18,138144,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1a,7979,
rhbc48,2020-03-18,138145,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1b,7979,
rhbc48,2020-03-18,138156,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1c,7979,
rhbc48,2020-03-18,138157,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1d,7979,
rhbc48,2020-03-18,138158,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1e,7979,
rhbc48,2020-03-18,138159,Lanciotti_ZIKV_universal,vRNA,0.13129732,0 ; 0,,Tissue,chorionic plate 1g,7979,
rhbc48,2020-03-18,138160,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1h,7979,
rhbc48,2020-03-18,138161,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1i,7979,
rhbc48,2020-03-18,138162,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,umbilical cord,7979,
rhbc48,2020-03-18,138196,Lanciotti_ZIKV_universal,vRNA,0.0,0,,Tissue,decidua 2a,8006,
rhbc48,2020-03-18,138197,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2b,8006,
rhbc48,2020-03-18,138199,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2d,8006,
rhbc48,2020-03-18,138200,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2e,8006,
rhbc48,2020-03-18,138201,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1f,8006,
rhbc48,2020-03-18,138202,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2g,8006,
rhbc48,2020-03-18,138203,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2a,8006,
rhbc48,2020-03-18,138204,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2b,8006,
rhbc48,2020-03-18,138205,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2c,8006,
rhbc48,2020-03-18,138214,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2e,8006,
rhbc48,2020-03-18,138215,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2f,8006,
rhbc48,2020-03-18,138216,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2g,8006,
rhbc48,2020-03-18,138970,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1a,8072,
rhbc48,2020-03-18,138971,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1b,8072,
rhbc48,2020-03-18,138972,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1c,8072,
rhbc48,2020-03-18,138973,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1d,8072,
rhbc48,2020-03-18,138974,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1e,8072,
rhbc48,2020-03-18,138975,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1g,8072,
rhbc48,2020-03-18,138976,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1h,8072,
rhbc48,2020-03-18,138977,Lanciotti_ZIKV_universal,vRNA,0.0,0,,Tissue,placenta 1i,8072,
rhbc48,2020-03-18,138978,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2a,8072,
rhbc48,2020-03-18,138979,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2b,8072,
rhbc48,2020-03-18,138990,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2c,8072,
rhbc48,2020-03-18,138991,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2d,8072,
rhbc48,2020-03-18,138992,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2e,8072,
rhbc48,2020-03-18,138993,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2f,8072,
rhbc48,2020-03-18,138994,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2g,8072,
rhbc48,2020-03-18,138995,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,uterus placental bed,8072,
rhbc48,2020-03-18,138996,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,inter-placental collateral vessels,8072,
rhbc48,2020-03-18,138997,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,fetal membranes,8072,
rhbc48,2020-03-18,138998,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,mesenteric lymph node,8072,
rhbc48,2020-03-18,145910,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2a,8416,
rhbc48,2020-03-18,145911,Lanciotti_ZIKV_universal,vRNA,21.800217,20 ; 24,,Tissue,decidua 2c,8416,
rhbc48,2020-03-18,145912,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2d,8416,
rhbc48,2020-03-18,145914,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1i,8416,
rhbc48,2020-06-08,134112,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7814,
rhbc48,2021-07-26,157785,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9237,
rhbc48,2021-07-28,157813,DENV3,vRNA,434.58334,0 ; 0 ; 648 ; 1090,Equoivical,Plasma,,9237,
rhbc48,2021-07-29,157855,DENV3,vRNA,52666.668,51167 ; 54167,,Plasma,3 dpi,9261,
rhbc48,2021-07-30,157875,DENV3,vRNA,766666.7,760000 ; 773333,,Plasma,4 dpi,9261,
rhbc48,2021-07-31,157882,DENV3,vRNA,1546666.6,1541667 ; 1551667,,Plasma,5 dpi,9261,
rhbc48,2021-08-01,157896,DENV3,vRNA,780000.0,780000 ; 780000,,Plasma,6 dpi,9261,
rhbc48,2021-08-02,159083,DENV3,vRNA,98416.664,96333 ; 100500,,Plasma,,9321,
rhbc48,2021-08-03,159090,DENV3,vRNA,29833.334,28667 ; 31000,,Plasma,,9321,
rhbc48,2021-08-04,158121,DENV3,vRNA,8725.0,8517 ; 8933,,Plasma,9 dpi,9279,
rhbc48,2021-08-05,158140,DENV3,vRNA,617.5,360 ; 875,,Plasma,10 dpi,9279,
rhbc48,2021-08-10,158381,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9292,
rhbd23,2020-02-05,129731,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7545,
rhbd23,2020-02-06,131368,Lanciotti_ZIKV_universal,vRNA,224.10715,211 ; 237,,Plasma,plasma,7577,
rhbd23,2020-02-07,131369,Lanciotti_ZIKV_universal,vRNA,3016.6667,2700 ; 3333,,Plasma,plasma,7577,
rhbd23,2020-02-08,131643,Lanciotti_ZIKV_universal,vRNA,89722.22,86111 ; 93333,,Plasma,plasma,7613,
rhbd23,2020-02-09,131370,Lanciotti_ZIKV_universal,vRNA,44090.91,44000 ; 44182,,Plasma,plasma,7577,
rhbd23,2020-02-10,131371,Lanciotti_ZIKV_universal,vRNA,1629.8246,1507 ; 1753,,Plasma,plasma,7577,
rhbd23,2020-02-11,131372,Lanciotti_ZIKV_universal,vRNA,2558.3333,2217 ; 2900,,Plasma,plasma,7577,
rhbd23,2020-02-12,131373,Lanciotti_ZIKV_universal,vRNA,17.416666,0 ; 35,Equoivical,Plasma,plasma,7577,
rhbd23,2020-02-13,131920,Lanciotti_ZIKV_universal,vRNA,78.77193,0 ; 158,Equoivical,Plasma,plasma,7652,
rhbd23,2020-02-14,131921,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7652,
rhbd23,2020-02-17,131136,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7606,
rhbd23,2020-02-21,131374,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7577,
rhbd23,2020-02-27,133611,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbd23,2020-03-05,133612,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbd23,2020-03-09,133613,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbd23,2020-06-09,138606,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,8025,
rhbd23,2020-06-09,141088,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1a,8174,
rhbd23,2020-06-09,141089,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1b,8174,
rhbd23,2020-06-09,141090,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1c,8174,
rhbd23,2020-06-09,141091,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1d,8174,
rhbd23,2020-06-09,141092,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1e,8174,
rhbd23,2020-06-09,141093,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1f,8174,
rhbd23,2020-06-09,141094,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1g,8174,
rhbd23,2020-06-09,141095,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2a,8174,
rhbd23,2020-06-09,141096,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2b,8174,
rhbd23,2020-06-09,141097,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2c,8174,
rhbd23,2020-06-09,141108,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2d,8174,
rhbd23,2020-06-09,141109,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2e,8174,
rhbd23,2020-06-09,141110,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2f,8174,
rhbd23,2020-06-09,141111,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2g,8174,
rhbd23,2020-06-09,141112,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2h,8174,
rhbd23,2020-06-09,141113,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2i,8174,
rhbd23,2020-06-09,141114,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2j,8174,
rhbd23,2020-06-09,141115,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2k,8174,
rhbd23,2020-06-09,141116,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2l,8174,
rhbd23,2020-06-09,141117,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1a,8174,
rhbd23,2020-06-09,141128,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1b,8174,
rhbd23,2020-06-09,141129,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1c,8174,
rhbd23,2020-06-09,141130,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1d,8174,
rhbd23,2020-06-09,141131,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1e,8174,
rhbd23,2020-06-09,141132,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1f,8174,
rhbd23,2020-06-09,141310,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1g,8222,
rhbd23,2020-06-09,141311,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2a,8222,
rhbd23,2020-06-09,141312,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2b,8222,
rhbd23,2020-06-09,141313,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2c,8222,
rhbd23,2020-06-09,141314,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2d,8222,
rhbd23,2020-06-09,141315,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2e,8222,
rhbd23,2020-06-09,141316,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2f,8222,
rhbd23,2020-06-09,141317,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2g,8222,
rhbd23,2020-06-09,141318,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2h,8222,
rhbd23,2020-06-09,141319,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2i,8222,
rhbd23,2020-06-09,141332,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2j,8222,
rhbd23,2020-06-09,141333,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2k,8222,
rhbd23,2020-06-09,141334,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2l,8222,
rhbd23,2020-06-09,141335,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1a,8222,
rhbd23,2020-06-09,141336,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1b,8222,
rhbd23,2020-06-09,141337,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1c,8222,
rhbd23,2020-06-09,141338,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1e,8222,
rhbd23,2020-06-09,141339,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1f,8222,
